rowLabel	maxf0	minf0	excursion_size	meanf0	finalf0	mean_intensity	duration	max_velocity	final_velocity	maxf0_loc_ms	maxf0_loc_ratio
p1_ti_L1	159.9690118900947	158.59349167991624	0.1495067496009952	159.40614224196074	159.4159680767119	84.78289487579275	59.973740454097424	-12.769129648583968	-9.987613907742226	59.973740454097424	1
p2_ti_L1	116.98783193879271	104.53199485778363	1.9489667405396738	114.28150644364638	116.87568322280393	79.5757367201439	30.483890175588613	-67.30958530792289	-64.0095948615261	0	0
p1_ti_L2	148.79930143852914	147.1512789863514	0.19281206139338103	147.61366554662928	147.48992947130947	80.5865638534509	50.69603474851192	74.2256739711213	9.904870688109723	0	0
p2_ti_L2	115.22832734062666	103.34313799281534	1.88463397148359	111.26375281839414	112.82859978413376	77.4823414272545	50.033341483811	-90.32368442179927	-19.513706172541905	0	0
p1_koo_H1	149.59915077944015	148.01988205780023	0.18373216385728242	149.01444194946504	149.08188701348234	81.92254859687735	53.41349460678657	80.24029285080603	15.697170264913172	0	0
p2_koo_H1	156.0775000604969	146.66317134325914	1.0770712140054375	149.62704255040774	148.51719417634092	81.96282065753988	70.24548605673431	-11.362459196006501	-10.111225512707543	0	0
p1_koo_H2	140.91727961059178	140.08824070221652	0.10215205372372083	140.84488381881445	140.917331261059	81.81957998326047	40.09294251352458	-13.95475009429955	-13.097718656853713	10.225647744391608	0.255048572225453
p2_koo_H2	135.83959818941804	133.87285428222444	0.25248773932905344	134.74123507120896	134.69525525033606	81.47990428996174	70.57683268908477	-12.5350951918122	2.004821959172702	0	0
p1_ala_LH1	154.06921605032994	147.40908930105388	0.7650377670488515	151.82031330663824	151.07270683459433	80.07697571795947	50.033341483811	38.78785954893336	-3.16812687325877	45.792543839894506	0.9152405672267828
p2_ala_LH1	113.51293721892227	111.19048397786918	0.3578809158651002	111.62480798091258	111.31533202513025	81.06924962723616	57.19622551413295	-94.29971544022003	-9.92277535027268	57.19622551413295	1
p1_ala_LH2	139.59502742949812	136.44631686212273	0.394969195465559	138.34676765630036	139.3557468617151	79.46437181361402	39.76159588120254	15.276474844923627	2.990431901391135	0	0
p2_ala_LH2	108.84936455346049	107.83915764503536	0.1614222340332494	108.06681261883958	107.91551157359572	80.59257285447266	50.36468811616146	-71.39236010260362	-6.756528298629443	50.36468811616146	1
p1_rara_HL1	158.76777239611474	158.48981887047344	0.030335143682258092	158.63237880732737	158.63751501579264	81.69021833105744	60.636433718798344	92.09570629651132	6.1235195519883305	0	0
p2_rara_HL1	154.49881915287685	133.91194737896862	2.4757335662252693	145.1850937399478	143.81483922974655	80.7175725644498	91.78301715905945	-24.611002415890425	-20.56533587050882	0	0
p1_rara_HL2	138.89143334172323	136.86102316023693	0.2549517644755461	137.48464479238748	137.0836732770855	80.90724668777293	49.03930158678804	-2.871204814516611	-2.169706438608982	0	0
p2_rara_HL2	134.98566300416616	121.76256148340514	1.784826853727402	130.6143349978192	132.3753427498349	80.44532706324473	59.642393821775386	-14.838779659602832	0.2786019453935855	0	0
p1_ma_LH1	154.30902445410564	153.12821416945457	0.13298772990137842	153.89316216551305	154.17727489474714	79.14650593027449	59.973740454097424	46.43852921254248	-9.62202162098609	44.205290877357584	0.7370774366022966
p2_ma_LH1	111.07579886447493	104.23003858091013	1.101280826844068	108.18861610573491	110.63379498668814	78.88296400038472	160.70311668644877	-113.52301849350131	14.858567244819884	140.4361359461177	0.8738855775904185
p1_ma_LH2	145.18137593805002	137.2395497363065	0.9739211593088886	143.92913201270818	144.14654643594918	79.63932208283198	30.501887919655246	14.998407379152354	14.319689251067166	8.205435744145007	0.26901402843518646
p2_ma_LH2	103.77271131358852	98.50980529365968	0.9010545204192838	101.88057751517951	101.12437871738696	75.68394746201312	99.79012714453006	-99.19851512315289	13.001570313989962	0	0
p1_weekoo_LH1	147.71547432875462	143.43140949138677	0.5095197423232927	145.81131584937563	145.402817786276	81.9716533061306	50.45991334856126	95.34603928472788	16.082145303811767	42.71760474645703	0.8465651625554171
p2_weekoo_LH1	111.74951762391845	109.12785074436879	0.4109911448661092	109.74610253916362	109.78668438749229	79.82065416915381	93.22422449321266	-88.76977568409791	11.434739139605385	93.22422449321266	1
p1_weekoo_LH2	133.8109270056305	130.03314255036517	0.49579860462301006	131.82741518926574	132.3400488530634	78.34593662723276	49.70678031352804	30.58132909046448	1.9759936727732867	0	0
p2_weekoo_LH2	106.83908367541386	101.94353860164635	0.8120300452116371	103.29788375364694	102.54531759270604	78.04729495118927	70.41793877746727	-70.68750285343917	14.834989736570655	0	0
p1_muwe_LH1	150.72748824589303	147.0956125312803	0.4222599651799932	149.959506732733	150.4941763204917	78.5668519816345	59.94912111336248	92.8028805058561	-0.865989187983514	17.01973696910386	0.28390302731744654
p2_muwe_LH1	111.23138455335922	107.16321727911959	0.6450493206443999	109.46179833517182	107.23297508570805	76.45045413005892	140.64986107368327	-88.29643765376106	5.10322009216907	53.466526935324055	0.3801392090057889
p1_muwe_LH2	129.33242082507888	127.63090282183792	0.22927544012778878	129.1167115013016	129.33131664268038	74.89036488778724	49.57331168992596	34.74279094646632	3.3374362125104806	22.04918645207954	0.4447793722153177
p2_muwe_LH2	107.98382876589186	101.30673161153057	1.105022819470207	104.02166878531814	103.65554569453988	71.14862653916583	69.74849667997773	-64.60422639059934	16.543234476324407	69.74849667997773	1
